,hour,longitude,latitude,value,,,,,,
4226,13,116.4665,39.9538,32.75,,,,,,
4227,13,116.2792,40.2014,40.5,,,,,,
4228,13,116.2619,40.0166,65,,,,,,
4229,13,116.3242,39.9311,43.5,,,,,,
4230,13,116.3539,39.9508,14.33,,,,,,
4231,13,116.4595,39.9146,29.94,,,,,,
4232,13,116.688,40.2874,59.67,,,,,,
4233,13,117.104,40.1478,10,,,,,,
4234,13,116.6976,39.9359,101,,,,,,
4235,13,116.8545,40.376,16.42,,,,,,
4236,13,116.5731,39.8539,15,,,,,,
4237,13,116.3817,39.9015,46,,,,,,
4238,13,116.351,40.0215,69.6,,,,,,
4239,13,116.3009,39.8788,41.67,,,,,,
4240,13,116.659,39.951,76,,,,,,
4241,13,116.5141,39.8138,16,,,,,,
4242,13,116.6745,40.0918,70,,,,,,
4243,13,116.3414,39.8288,25,,,,,,
4244,13,116.3052,39.9795,38.8,,,,,,
4245,13,116.5044,39.9646,12,,,,,,
4246,13,116.8442,40.3675,9.36,,,,,,
4247,13,116.229,40.2245,52.53,,,,,,
4248,13,116.6397,40.3194,71.13,,,,,,
4249,13,116.1224,39.9423,54,,,,,,
4250,13,116.6053,40.1352,52.5,,,,,,
4251,13,116.3329,39.7954,101.33,,,,,,
4252,13,116.5152,39.802,15,,,,,,
4253,13,116.2388,39.9255,115,,,,,,
4254,13,116.311,40.0006,128,,,,,,
4255,13,116.236,40.2157,60.5,,,,,,
4256,13,116.3592,40.0027,59.62,,,,,,
4257,13,116.4471,40.0562,45.75,,,,,,
4258,13,116.4822,39.8901,61.43,,,,,,
4259,13,116.8396,40.3447,70,,,,,,
4260,13,116.3246,39.9957,44.88,,,,,,
4261,13,116.5578,39.9118,20,,,,,,
4262,13,116.3199,39.7624,57.38,,,,,,
4263,13,116.6515,39.8911,76.5,,,,,,
4264,13,116.642,40.3501,60,,,,,,
4265,13,116.3437,39.7701,82.25,,,,,,
4266,13,116.2641,39.8896,17,,,,,,
4267,13,116.6475,40.31,84.67,,,,,,
4268,13,116.5592,40.1159,7,,,,,,
4269,13,116.6012,40.0905,72.75,,,,,,
4270,13,116.6843,39.9012,70.49,,,,,,
4271,13,116.4997,39.983,26,,,,,,
4272,13,115.9904,39.7144,12,,,,,,
4273,13,116.3654,40.0796,67.25,,,,,,
4274,13,116.6113,40.2903,53,,,,,,
4275,13,116.2451,40.2336,42,,,,,,
4276,13,116.7374,39.9431,21,,,,,,
4277,13,116.5262,39.9297,53,,,,,,
4278,13,116.2616,40.2276,56.2,,,,,,
4279,13,116.3944,39.8794,28,,,,,,
4280,13,116.663,40.1319,39.31,,,,,,
4281,13,116.4496,39.8232,75,,,,,,
4282,13,117.1297,40.1482,44,,,,,,
4283,13,116.3355,40.0606,67.5,,,,,,
4284,13,116.3689,39.7797,12,,,,,,
4285,13,116.2423,40.0823,16,,,,,,
4286,13,116.4156,39.9702,86,,,,,,
4287,13,116.3994,40.0134,79.25,,,,,,
4288,13,116.4035,39.7976,24,,,,,,
4289,13,116.4321,39.9557,29,,,,,,
4290,13,116.3135,39.9893,33.17,,,,,,
4291,13,116.4469,40.0708,27.5,,,,,,
4292,13,116.63,39.8615,68,,,,,,
4293,13,116.3456,39.8545,63,,,,,,
4294,13,116.2593,40.0558,134,,,,,,
4295,13,116.3411,39.7538,44.6,,,,,,
4296,13,116.3068,40.0851,72.33,,,,,,
4297,13,116.6748,39.9144,91.54,,,,,,
4298,13,116.5002,39.9299,47.67,,,,,,
4299,13,116.4684,39.9428,41,,,,,,
4300,13,116.6559,40.1439,28.75,,,,,,
4301,13,116.2227,39.9438,20.5,,,,,,
4302,13,116.3866,39.9545,64.6,,,,,,
4303,13,116.3239,39.7498,81,,,,,,
4304,13,116.5045,39.8234,17.5,,,,,,
4305,13,116.3379,40.0175,21.5,,,,,,
4306,13,116.292,40.1698,45.5,,,,,,
4307,13,117.1324,40.1598,11.14,,,,,,
4308,13,116.4993,39.7693,28,,,,,,
4309,13,116.3458,39.9765,36,,,,,,
4310,13,116.8813,40.3966,14.59,,,,,,
4311,13,116.4203,39.7998,14,,,,,,
4312,13,116.4284,39.9151,25.5,,,,,,
4313,13,116.7458,39.8844,74,,,,,,
4314,13,116.285,39.9968,53,,,,,,
4315,13,116.3278,39.9556,36,,,,,,
4316,13,116.6445,40.2925,61,,,,,,
4317,13,116.6012,40.2951,77.5,,,,,,
4318,13,116.5799,39.9118,54,,,,,,
4319,13,116.3157,40.0684,49.67,,,,,,
4320,13,116.3052,39.9664,47.8,,,,,,
4321,13,116.3384,39.871,37.33,,,,,,
4322,13,116.2587,40.0828,21,,,,,,
4323,13,116.5343,40.0179,32,,,,,,
4324,13,116.5321,39.8284,41,,,,,,
4325,13,116.4112,39.9305,41.33,,,,,,
4326,13,116.1967,39.7731,24.75,,,,,,
4327,13,116.3161,39.8729,20.5,,,,,,
4328,13,116.4206,40.0309,10,,,,,,
4329,13,116.2084,39.923,65.75,,,,,,
4330,13,116.1695,39.7492,39.5,,,,,,
4331,13,116.4675,39.9326,23.75,,,,,,
4332,13,116.459,39.8122,50,,,,,,
4333,13,116.6697,40.1113,36.38,,,,,,
4334,13,116.4476,39.9423,41.5,,,,,,
4335,13,115.9947,39.6991,18,,,,,,
4336,13,116.3041,40.1594,12,,,,,,
4337,13,116.3591,39.9844,42.57,,,,,,
4338,13,116.7037,40.1118,67,,,,,,
4339,13,116.3501,39.9335,77.67,,,,,,
4340,13,116.3523,39.7638,50.57,,,,,,
4341,13,116.522,39.7929,19,,,,,,
4342,13,116.3456,39.9985,51.43,,,,,,
4343,13,116.311,40.0592,111,,,,,,
4344,13,116.3602,39.9401,74.2,,,,,,
4345,13,116.3374,39.9339,84,,,,,,
4346,13,116.2747,40.2319,32.5,,,,,,
4347,13,116.2605,39.9314,8,,,,,,
4348,13,116.2656,40.2424,77,,,,,,
4349,13,116.2326,40.2338,47.5,,,,,,
4350,13,116.6345,40.3032,65.93,,,,,,
4351,13,116.6648,40.1894,7,,,,,,
4352,13,116.844,40.3996,26.7,,,,,,
4353,13,116.325,40.0749,80.5,,,,,,
4354,13,116.3678,39.9686,63.33,,,,,,
4355,13,116.4291,39.8083,22,,,,,,
4356,13,116.1303,39.7294,67.33,,,,,,
4357,13,116.3344,39.7452,72,,,,,,
4358,13,116.4954,39.893,66,,,,,,
4359,13,116.1965,39.7463,32,,,,,,
4360,13,116.2719,39.8657,67,,,,,,
4361,13,116.4389,39.9864,32.29,,,,,,
4362,13,116.6547,40.1239,30,,,,,,
4363,13,116.4204,40.0872,19,,,,,,
4364,13,116.6965,40.3191,10,,,,,,
4365,13,116.1432,39.7372,74.86,,,,,,
4366,13,116.6421,39.8995,66.5,,,,,,
4367,13,116.475,39.7211,47,,,,,,
4368,13,116.3915,39.9968,55,,,,,,
4369,13,116.4282,40.0084,46.33,,,,,,
4370,13,116.5043,39.9064,22,,,,,,
4371,13,116.6748,40.3273,58.75,,,,,,
4372,13,116.4991,39.9408,34,,,,,,
4373,13,116.2939,40.2138,24.5,,,,,,
4374,13,116.3391,39.7826,26.5,,,,,,
4375,13,116.671,39.8808,66,,,,,,
4376,13,116.2977,39.9486,90,,,,,,
4377,13,116.4788,39.8784,46.67,,,,,,
4378,13,116.7016,40.3677,94,,,,,,
4379,13,116.2084,40.1125,133,,,,,,
4380,13,116.1159,39.8966,31,,,,,,
4381,13,116.5273,40.0894,45.5,,,,,,
4382,13,116.2593,39.9208,59.67,,,,,,
4383,13,116.3954,39.8905,52.67,,,,,,
4384,13,116.3442,39.8995,44.5,,,,,,
4385,13,116.6642,39.8729,67.4,,,,,,
4386,13,116.5604,39.9219,107.5,,,,,,
4387,13,116.3641,40.0358,62,,,,,,
4388,13,116.4869,39.9774,49.43,,,,,,
4389,13,116.6393,40.1046,38.8,,,,,,
4390,13,116.3974,39.9417,104.67,,,,,,
4391,13,116.2759,39.9037,16,,,,,,
4392,13,116.744,39.9275,93.67,,,,,,
4393,13,116.6399,40.3603,59,,,,,,
4394,13,116.4326,39.9999,58.8,,,,,,
4395,13,116.1621,39.9339,51,,,,,,
4396,13,116.299,40.0003,57.67,,,,,,
4397,13,116.2538,39.9798,35,,,,,,
4398,13,116.2871,39.8345,9,,,,,,
4399,13,116.3748,39.9974,46,,,,,,
4400,13,116.6651,40.3176,75,,,,,,
4401,13,116.3406,39.7373,86.8,,,,,,
4402,13,116.4649,40.0089,7,,,,,,
4403,13,116.7123,40.3427,70.5,,,,,,
4404,13,116.4125,39.8941,74.5,,,,,,
4405,13,116.7088,39.8619,47.5,,,,,,
4406,13,116.7128,39.8872,42,,,,,,
4407,13,116.455,39.9648,33,,,,,,
4408,13,116.2586,40.0721,84,,,,,,
4409,13,116.3378,39.9443,30.5,,,,,,
4410,13,116.3878,40.0157,67.25,,,,,,
4411,13,116.8967,40.3918,12,,,,,,
4412,13,116.4807,39.9292,41,,,,,,
4413,13,116.5146,39.9142,61,,,,,,
4414,13,116.3281,39.9794,21.5,,,,,,
4415,13,116.4751,39.851,20,,,,,,
4416,13,116.6338,40.3282,51.75,,,,,,
4417,13,116.6379,40.1401,47.33,,,,,,
4418,13,115.9826,40.467,14,,,,,,
4419,13,116.2858,39.8764,117.5,,,,,,
4420,13,116.4186,40.0559,13,,,,,,
4421,13,116.4379,39.9296,24.75,,,,,,
4422,13,116.3204,39.8921,30.33,,,,,,
4423,13,116.3161,40.0479,38,,,,,,
4424,13,116.5629,39.957,14,,,,,,
4425,13,116.6646,40.3659,40.43,,,,,,
4426,13,116.653,39.9087,60.07,,,,,,
4427,13,116.4568,39.903,66,,,,,,
4428,13,116.275,40.0415,67.33,,,,,,
4429,13,116.2879,40.079,46.5,,,,,,
4430,13,116.6505,39.8798,45.5,,,,,,
4431,13,116.4106,39.9957,35.43,,,,,,
4432,13,116.4645,39.8789,12.33,,,,,,
4433,13,116.6449,40.1739,50,,,,,,
4434,13,116.6812,40.3788,19.5,,,,,,
4435,13,116.3525,39.9129,31.67,,,,,,
4436,13,116.6407,40.1155,11,,,,,,
4437,13,116.3914,39.9725,48.5,,,,,,
4438,13,116.4862,39.9053,59.5,,,,,,
4439,13,116.6783,40.1308,34.57,,,,,,
4440,13,116.5141,40.0415,43.5,,,,,,
4441,13,116.3295,40.0403,97.5,,,,,,
4442,13,116.2465,40.2236,45.36,,,,,,
4443,13,116.228,40.0809,46,,,,,,
4444,13,116.5135,39.9853,63.5,,,,,,
4445,13,116.3975,39.9858,46,,,,,,
4446,13,116.3432,39.9564,27.6,,,,,,
4447,13,116.5399,39.819,10,,,,,,
4448,13,116.6538,40.1836,75,,,,,,
4449,13,116.602,40.0476,36.5,,,,,,
4450,13,116.3156,39.8632,22,,,,,,
4451,13,116.4088,39.9045,21,,,,,,
4452,13,117.107,40.1874,16,,,,,,
4453,13,116.2897,40.2289,64,,,,,,
4454,13,116.6995,39.922,53,,,,,,
4455,13,116.3782,39.941,118,,,,,,
4456,13,116.6902,40.1157,20.09,,,,,,
4457,13,116.8763,40.3829,14.28,,,,,,
4458,13,116.4518,39.8731,74.2,,,,,,
4459,13,116.4251,39.8769,53.25,,,,,,
4460,13,116.204,39.9325,52,,,,,,
4461,13,116.3854,39.9636,12.5,,,,,,
4462,13,116.2587,40.2055,72.2,,,,,,
4463,13,116.5099,39.8756,103.5,,,,,,
4464,13,116.5389,39.969,77.5,,,,,,
4465,13,116.3113,40.1047,35.5,,,,,,
4466,13,116.5364,40.0406,60.5,,,,,,
4467,13,116.3461,40.086,37.75,,,,,,
4468,13,116.2897,39.9192,35,,,,,,
4469,13,116.1788,39.9299,32,,,,,,
4470,13,116.4461,40.0397,19.5,,,,,,
4471,13,116.4202,39.9445,56,,,,,,
4472,13,116.3638,39.9077,30.5,,,,,,
4473,13,116.1965,39.8802,12,,,,,,
4474,13,116.2217,39.759,33,,,,,,
4475,13,116.2969,40.0354,68.5,,,,,,
4476,13,116.503,39.9176,55.6,,,,,,
4477,13,116.3921,39.8458,10.5,,,,,,
4478,13,116.5528,40.1051,15,,,,,,
4479,13,116.4852,40.0067,46.29,,,,,,
4480,13,116.2898,39.8435,18,,,,,,
4481,13,116.2716,39.9152,20.5,,,,,,
4482,13,116.663,39.8972,66.58,,,,,,
4483,14,116.3407,40.0051,94,,48.66652812,,,,
4484,14,116.6492,39.8843,55.8,,,,,,
4485,14,116.2263,39.936,13,,,,,,
4486,14,117.1033,40.1363,51.33,,,,,,
4487,14,116.4375,39.8732,79.5,,,,,,
4488,14,116.3406,40.0366,59.4,,,,,,
4489,14,116.3257,40.0485,41,,,,,,
4490,14,116.2592,39.9047,34.5,,,,,,
4491,14,115.9521,40.4484,17,,,,,,
4492,14,116.3735,40.0883,49,,,,,,
4493,14,116.6445,40.3544,37.11,,,,,,
4494,14,116.6044,40.3772,8,,,,,,
4495,14,116.3335,39.7789,49.5,,,,,,
4496,14,116.2927,40.058,8,,,,,,
4497,14,116.6969,39.9084,49.71,,,,,,
4498,14,116.2103,39.9144,19.33,,,,,,
4499,14,116.6468,39.8512,78,,,,,,
4500,14,116.6559,40.1363,50.86,,,,,,
4501,14,116.2577,40.2068,63.33,,,,,,
4502,14,116.6917,39.8898,53.36,,,,,,
4503,14,116.2172,40.2264,77,,,,,,
4504,14,116.4762,39.8352,54,,,,,,
4505,14,116.3395,40.0848,45.6,,,,,,
4506,14,116.2895,40.2278,18,,,,,,
4507,14,116.3469,39.9533,71.5,,,,,,
4508,14,116.1923,39.7703,16,,,,,,
4509,14,116.5133,39.8731,25,,,,,,
4510,14,116.2282,40.2171,79.5,,,,,,
4511,14,116.2986,39.8424,26,,,,,,
4512,14,116.1968,39.9134,35.67,,,,,,
4513,14,116.3868,39.998,54.25,,,,,,
4514,14,116.2827,40.2043,67.25,,,,,,
4515,14,116.311,39.9947,35.43,,,,,,
4516,14,116.4416,39.928,71,,,,,,
4517,14,116.5967,39.8089,62,,,,,,
4518,14,116.5079,39.7642,43.67,,,,,,
4519,14,116.6795,39.8939,45.75,,,,,,
4520,14,117.1082,40.1877,41,,,,,,
4521,14,116.4245,39.8614,11,,,,,,
4522,14,116.3426,39.8282,40,,,,,,
4523,14,116.6675,39.9058,53.17,,,,,,
4524,14,116.4073,39.9013,18,,,,,,
4525,14,116.2725,39.9579,49,,,,,,
4526,14,116.666,40.1289,35.48,,,,,,
4527,14,116.2652,40.2147,11,,,,,,
4528,14,116.2588,40.2274,49.21,,,,,,
4529,14,116.2533,40.2189,47.64,,,,,,
4530,14,116.2624,39.9273,12,,,,,,
4531,14,116.4464,40.0919,29,,,,,,
4532,14,116.6444,40.1395,41.2,,,,,,
4533,14,116.2934,40.0134,11.33,,,,,,
4534,14,116.6662,39.8702,71.5,,,,,,
4535,14,116.2714,39.9108,29.5,,,,,,
4536,14,116.3605,40.0481,75,,,,,,
4537,14,116.2894,39.8674,71,,,,,,
4538,14,116.1371,39.7444,44.5,,,,,,
4539,14,116.3517,39.9723,111.67,,,,,,
4540,14,116.3863,39.9416,51,,,,,,
4541,14,116.4529,39.9212,49.4,,,,,,
4542,14,116.3859,39.9862,73.75,,,,,,
4543,14,116.4961,39.9291,41.5,,,,,,
4544,14,117.1228,40.1687,34.2,,,,,,
4545,14,116.3802,39.9178,63.83,,,,,,
4546,14,116.6923,40.1386,61,,,,,,
4547,14,116.3373,39.9944,40.62,,,,,,
4548,14,116.5293,39.9077,78,,,,,,
4549,14,116.2522,40.0795,15,,,,,,
4550,14,116.1238,39.7509,6,,,,,,
4551,14,116.4194,39.8397,53,,,,,,
4552,14,116.325,39.7512,17,,,,,,
4553,14,116.7036,39.8925,38.57,,,,,,
4554,14,116.56,39.9177,120,,,,,,
4555,14,116.3606,40.018,79,,,,,,
4556,14,116.5818,39.8096,14.5,,,,,,
4557,14,116.1639,39.7424,66,,,,,,
4558,14,116.4005,40.0084,60,,,,,,
4559,14,116.3947,39.8474,60,,,,,,
4560,14,116.1142,39.7817,173,,,,,,
4561,14,116.6652,40.3658,10.67,,,,,,
4562,14,116.6093,40.3022,63.4,,,,,,
4563,14,116.6911,40.3222,29,,,,,,
4564,14,116.6898,40.1092,28.1,,,,,,
4565,14,116.4035,39.7976,18,,,,,,
4566,14,116.4361,39.8096,20,,,,,,
4567,14,116.2989,39.9546,45.33,,,,,,
4568,14,116.3932,39.8623,23,,,,,,
4569,14,116.3012,40.2062,53.2,,,,,,
4570,14,116.3827,39.9552,26.33,,,,,,
4571,14,116.126,39.9452,120,,,,,,
4572,14,116.3799,39.8845,60.67,,,,,,
4573,14,116.5143,39.9999,11,,,,,,
4574,14,116.4128,39.9244,67.5,,,,,,
4575,14,116.6879,40.3465,20,,,,,,
4576,14,116.2939,40.2138,39.67,,,,,,
4577,14,116.7036,40.3751,26.33,,,,,,
4578,14,116.3705,39.973,11,,,,,,
4579,14,116.4053,39.958,72,,,,,,
4580,14,116.5672,40.1831,36,,,,,,
4581,14,116.6087,39.9219,47.5,,,,,,
4582,14,116.8443,40.4051,7,,,,,,
4583,14,116.3415,39.8024,68.5,,,,,,
4584,14,116.6974,39.9325,60.67,,,,,,
4585,14,116.4583,39.8819,12,,,,,,
4586,14,116.3131,39.9764,50.67,,,,,,
4587,14,116.6792,40.376,7.5,,,,,,
4588,14,116.4249,39.8711,50,,,,,,
4589,14,116.5515,39.9645,13,,,,,,
4590,14,116.4859,39.9837,54.12,,,,,,
4591,14,116.3718,39.9591,59.25,,,,,,
4592,14,116.3865,39.964,29,,,,,,
4593,14,116.3728,39.9056,63.6,,,,,,
4594,14,116.1487,39.7374,79.73,,,,,,
4595,14,116.1031,39.9433,13.67,,,,,,
4596,14,116.6877,40.2714,53,,,,,,
4597,14,116.8274,40.3739,6.67,,,,,,
4598,14,116.656,40.1808,39.25,,,,,,
4599,14,116.3345,39.742,77,,,,,,
4600,14,116.451,39.9503,38,,,,,,
4601,14,116.6646,40.3343,83.5,,,,,,
4602,14,116.682,39.8845,46.75,,,,,,
4603,14,116.3855,39.8537,63,,,,,,
4604,14,116.2563,40.1933,116,,,,,,
4605,14,116.4298,39.9634,26,,,,,,
4606,14,116.2965,40.1591,115,,,,,,
4607,14,116.6424,40.319,53.63,,,,,,
4608,14,116.4433,40.0701,61.5,,,,,,
4609,14,116.7882,40.3638,7,,,,,,
4610,14,116.4548,39.9011,45.5,,,,,,
4611,14,116.2762,40.0151,77.5,,,,,,
4612,14,116.3684,40.073,60.67,,,,,,
4613,14,116.2311,40.2289,49.67,,,,,,
4614,14,116.6293,40.2784,69,,,,,,
4615,14,116.3744,39.8954,68.71,,,,,,
4616,14,116.5085,39.9417,70.83,,,,,,
4617,14,116.6927,39.8691,41.4,,,,,,
4618,14,116.1763,39.7376,109,,,,,,
4619,14,116.5661,39.9566,21,,,,,,
4620,14,116.3254,40.0165,23.4,,,,,,
4621,14,116.5853,40.0075,14,,,,,,
4622,14,116.6735,40.1143,30.33,,,,,,
4623,14,116.5169,39.9149,133,,,,,,
4624,14,116.2464,40.2359,32,,,,,,
4625,14,116.8389,40.384,6.72,,,,,,
4626,14,116.1431,39.7552,87,,,,,,
4627,14,116.3278,39.9001,61.5,,,,,,
4628,14,116.5091,39.9268,27,,,,,,
4629,14,116.3048,39.9221,58.57,,,,,,
4630,14,116.4208,40.051,21.5,,,,,,
4631,14,116.2109,40.0529,44,,,,,,
4632,14,116.4666,40.014,62,,,,,,
4633,14,116.1784,39.9306,63.5,,,,,,
4634,14,116.4301,39.9892,65,,,,,,
4635,14,116.5912,40.2972,10,,,,,,
4636,14,116.5102,39.9026,80,,,,,,
4637,14,116.5063,40.0091,24,,,,,,
4638,14,116.6551,39.9123,56.2,,,,,,
4639,14,116.3435,39.8988,65.4,,,,,,
4640,14,116.4158,39.9077,27,,,,,,
4641,14,116.5337,39.8934,8,,,,,,
4642,14,116.6428,39.9102,38.57,,,,,,
4643,14,116.651,40.3374,44.75,,,,,,
4644,14,116.8477,40.364,20,,,,,,
4645,14,116.7036,39.8739,62.05,,,,,,
4646,14,116.445,39.9893,97,,,,,,
4647,14,116.4211,40.0658,39,,,,,,
4648,14,116.4005,39.9297,67,,,,,,
4649,14,116.3392,39.7621,28,,,,,,
4650,14,116.3396,39.9662,72,,,,,,
4651,14,116.3224,39.998,51,,,,,,
4652,14,116.5135,39.9668,43.5,,,,,,
4653,14,116.3212,39.9842,54,,,,,,
4654,14,116.2715,40.2281,39.67,,,,,,
4655,14,116.6623,40.3549,39,,,,,,
4656,14,116.4822,39.9729,43,,,,,,
4657,14,116.7118,39.9257,41,,,,,,
4658,14,116.3563,39.9035,25.5,,,,,,
4659,14,116.6757,39.8765,42.81,,,,,,
4660,14,116.2127,40.1312,26,,,,,,
4661,14,116.3086,39.8944,51.5,,,,,,
4662,14,116.4096,39.9472,27,,,,,,
4663,14,116.4655,39.9684,32.67,,,,,,
4664,14,116.8802,40.3953,11.3,,,,,,
4665,14,116.5047,39.9145,36,,,,,,
4666,14,116.6499,39.8969,62,,,,,,
4667,14,116.5012,39.7934,43.5,,,,,,
4668,14,116.3516,40.0867,63.5,,,,,,
4669,14,116.6839,39.9044,50.4,,,,,,
4670,14,116.3579,39.9179,28.5,,,,,,
4671,14,116.6281,40.1164,19,,,,,,
4672,14,116.2811,39.9348,17,,,,,,
4673,14,116.4239,39.9186,43.25,,,,,,
4674,14,116.6437,40.3718,67,,,,,,
4675,14,116.6012,40.0905,31.5,,,,,,
4676,14,116.4434,40.0333,55,,,,,,
4677,14,116.3027,40.0393,71,,,,,,
4678,14,116.3511,39.9396,81.33,,,,,,
4679,14,116.3591,39.9844,34,,,,,,
4680,14,116.3191,39.8502,69.67,,,,,,
4681,14,116.4009,39.9814,64.67,,,,,,
4682,14,116.0731,39.7198,174,,,,,,
4683,14,117.1091,40.1518,17.25,,,,,,
4684,14,116.841,40.3745,7.33,,,,,,
4685,14,116.37,39.8707,19.5,,,,,,
4686,14,116.4094,40.1693,136,,,,,,
4687,14,116.5491,39.7543,15.75,,,,,,
4688,14,116.6417,40.1182,10.71,,,,,,
4689,14,116.3418,39.7714,141,,,,,,
4690,14,116.2591,40.237,39,,,,,,
4691,14,116.3012,39.9804,39.5,,,,,,
4692,14,116.3073,40.031,77,,,,,,
4693,14,116.2102,39.9981,129,,,,,,
4694,14,116.2732,40.0574,50,,,,,,
4695,14,116.3235,40.0267,53,,,,,,
4696,14,116.4146,40.0801,58.8,,,,,,
4697,14,116.3768,40.1116,12.67,,,,,,
4698,14,116.2601,39.8789,89.75,,,,,,
4699,14,116.3572,40.0963,85,,,,,,
4700,14,116.4378,39.9157,26.4,,,,,,
4701,14,116.4885,39.8981,79.6,,,,,,
4702,14,115.9843,40.4681,7.86,,,,,,
4703,14,116.4741,40.0042,46,,,,,,
4704,14,116.3187,40.0586,33,,,,,,
4705,14,116.4504,39.9112,119,,,,,,
4706,14,116.7154,40.3321,141,,,,,,
4707,14,116.8582,40.4057,13.5,,,,,,
4708,14,116.6637,40.2841,75.5,,,,,,
4709,14,116.3332,39.9802,48.5,,,,,,
4710,14,116.3982,39.9396,44,,,,,,
4711,14,116.5642,40.0703,24.75,,,,,,
4712,14,116.3937,39.8866,38,,,,,,
4713,14,116.3141,39.9481,42,,,,,,
4714,14,116.4065,40.0514,11,,,,,,
4715,14,116.4064,39.874,46,,,,,,
4716,14,116.2683,39.8959,14,,,,,,
4717,14,116.5984,40.0512,7,,,,,,
4718,14,116.6672,40.3071,75.67,,,,,,
4719,14,116.2141,39.9039,41.6,,,,,,
4720,14,116.4738,40.0212,76,,,,,,
4721,14,116.272,39.8666,17,,,,,,
4722,14,116.6797,39.9146,64.5,,,,,,
4723,14,116.6857,40.2895,38.33,,,,,,
4724,14,116.4685,39.8764,79.5,,,,,,
4725,14,116.375,39.8461,46,,,,,,
4726,14,116.1773,39.7496,71.5,,,,,,
4727,14,116.4604,39.819,53,,,,,,
4728,14,116.3276,39.8812,128.5,,,,,,
4729,14,116.4894,39.8181,61,,,,,,
4730,14,116.6634,39.897,69.67,,,,,,
4731,14,116.3093,40.2134,68,,,,,,
4732,14,116.3736,39.9851,34.5,,,,,,
4733,14,116.5539,40.1095,30.25,,,,,,
4734,14,116.3497,40.0131,95,,,,,,
4735,14,116.3674,39.9982,29.2,,,,,,
4736,14,116.2173,39.7585,40,,,,,,
4737,14,116.9176,40.405,82,,,,,,
4738,14,116.7453,39.8851,119.5,,,,,,
4739,14,116.374,39.8607,115,,,,,,
4740,14,116.6256,40.2965,96,,,,,,
4741,14,116.5887,40.3453,37.5,,,,,,
4742,14,116.4133,39.9668,53,,,,,,
4743,14,116.4545,40.0004,18.5,,,,,,
4744,14,116.6489,40.3102,49.33,,,,,,
4745,14,116.4728,39.902,90.5,,,,,,
4746,14,116.2899,39.8317,13,,,,,,
4747,14,116.5755,40.05,20,,,,,,
4748,14,116.4136,39.9823,67,,,,,,
4749,14,116.3457,39.7469,92.5,,,,,,
4750,14,116.3617,39.9296,61.83,,,,,,
4751,14,116.7114,39.882,28,,,,,,
4752,14,116.3739,39.9443,42.75,,,,,,
4753,14,116.4344,39.9066,18.6,,,,,,
4754,14,116.7005,39.948,44.5,,,,,,
4755,14,116.4198,39.8794,55,,,,,,
4756,14,116.3306,39.9108,37.5,,,,,,
4757,14,116.4929,39.884,31,,,,,,
4758,14,116.5142,39.8157,14,,,,,,
4759,14,116.2731,40.2481,32,,,,,,
4760,14,116.1557,39.7245,80,,,,,,
4761,14,116.433,40.0284,66,,,,,,
4762,14,116.4704,39.9504,49.59,,,,,,
4763,14,116.4248,40.037,90,,,,,,
4764,14,116.2848,40.1577,30.5,,,,,,
4765,14,116.895,40.3879,13,,,,,,
4766,14,116.3302,40.0785,17.5,,,,,,
4767,14,116.4798,39.9301,67,,,,,,
4768,14,116.1332,39.7338,55.44,,,,,,
4769,14,116.3528,39.8516,79,,,,,,
4770,14,116.2753,40.1301,31,,,,,,
4771,14,116.2398,40.2056,51.4,,,,,,
4772,14,116.4684,39.9141,53.9,,,,,,
4773,14,116.7,39.9223,49.24,,,,,,
4774,14,116.3814,39.9286,17,,,,,,
4775,14,116.846,40.3915,6,,,,,,
4776,14,116.4865,40.0028,25,,,,,,
4777,14,116.4039,39.9149,45.5,,,,,,
4778,14,116.6087,39.9318,97.5,,,,,,
4779,14,116.4363,40.0464,42.75,,,,,,
4780,14,116.343,40.0526,76,,,,,,
4781,14,116.3463,39.7344,65.57,,,,,,
4782,14,116.6617,40.1196,32.71,,,,,,
4783,14,116.4247,39.976,83,,,,,,
4784,14,117.1463,40.1703,57,,,,,,
4785,14,116.4473,39.8916,38,,,,,,
4786,14,116.3183,40.0819,43.75,,,,,,
4787,14,116.3669,39.7636,17.5,,,,,,
4788,14,116.2449,40.2258,37.4,,,,,,
4789,14,116.438,39.9997,9,,,,,,
4790,14,116.6424,40.3293,60.7,,,,,,
4791,14,116.5035,39.9881,50.5,,,,,,
4792,14,116.6618,40.1493,30.25,,,,,,
4793,14,116.298,40.1012,122,,,,,,
4794,14,116.4845,39.9159,54.62,,,,,,
4795,14,116.3662,40.0362,42,,,,,,
4796,14,116.3349,39.9455,52.64,,,,,,
4797,14,116.3037,39.967,55.6,,,,,,
4798,14,116.5196,39.8006,21.67,,,,,,
4799,14,116.2962,39.8555,143,,,,,,
4800,14,116.4139,40.009,46.56,,,,,,
4801,14,116.4616,39.9305,31.33,,,,,,
4802,14,116.4683,39.8896,32.2,,,,,,
4803,14,116.6985,40.1256,79,,,,,,
4804,14,115.9598,39.7312,10.5,,,,,,
4805,14,116.7138,39.8587,35.5,,,,,,
4806,14,116.6382,39.9207,56,,,,,,
4807,14,116.4762,39.9913,37.6,,,,,,
4808,14,116.3824,40.0112,83.75,,,,,,
4809,14,116.4839,39.8759,16.75,,,,,,
4810,14,116.3839,39.8728,29.14,,,,,,
